Time_Stamp,NB1300Vibracion1,NB1300Vibracion2,NB1300Vibracion3,NB1300Vibracion4,NB1300Vibracion5,NB1300Vibracion6,NB1300tPrec,NB1300tGener,NB1300tCuarto,NB1300tBloque,NB1300tAmbien,NB1300hCuarto
7/27/2022 20:39,2.1,3.1,4.1,3.2,3.7,3.4,46,39,23,42,22,31
7/27/2022 20:40,2.3,3.3,4.1,4.2,4,4.1,46,39,23,42,22,32
7/27/2022 20:41,2.3,3.3,4.1,3.7,3.9,3.4,46,39,23,43,23,31
7/27/2022 20:42,2.4,3.4,3.9,4.3,4.1,3.7,45,40,24,43,23,31
7/27/2022 20:43,2.8,3.8,4.3,4.7,4.3,3.8,45,40,24,43,24,31
7/27/2022 20:44,2.6,3.6,4.3,4.5,3.7,3.6,45,41,24,44,24,31
7/27/2022 20:45,2.5,3.5,4,4.2,4.3,4.2,45,41,23,44,24,31
7/27/2022 20:46,2.9,3.9,4.9,4.6,4.5,4.6,44,41,23,44,24,31
7/27/2022 20:47,2.6,3.6,3.7,4,4.2,3.7,44,41,23,44,24,31
7/27/2022 20:48,2.6,3.6,3.8,3.6,3.7,3.6,44,41,23,44,24,31
7/27/2022 20:49,2.7,3.7,4.3,4.3,4.7,4.5,44,42,23,44,25,31
7/27/2022 20:50,2.6,3.6,4.3,3.6,4.5,3.7,44,42,23,44,25,31
7/27/2022 20:51,2.5,3.5,3.8,3.5,4.5,4.3,44,40,23,44,25,31
7/27/2022 20:52,2.7,3.7,4.3,4.3,4.5,4.7,41,36,23,39,20,34
7/27/2022 20:53,2.6,3.6,3.9,3.9,4.3,4.2,40,36,23,37,18,35
7/27/2022 20:54,2.5,3.5,3.5,4.2,3.7,4.5,39,35,23,35,17,35
7/27/2022 20:55,2.2,3.2,3.7,3.8,4,3.2,39,34,23,34,16,36
7/27/2022 20:56,2.5,3.5,4.5,3.8,4.3,3.8,39,34,23,34,16,36
7/27/2022 20:57,2.9,3.9,4.6,4.9,4.9,4.8,39,34,23,33,15,36
7/27/2022 20:58,2.1,3.1,3.7,4,3.5,3.9,40,35,23,35,16,36
7/27/2022 20:59,2.6,3.6,4.1,4.1,3.7,3.7,42,37,23,37,18,34
7/27/2022 21:00,2.9,3.9,4.9,3.9,4.2,4.7,44,38,23,38,20,33
7/27/2022 21:01,3,4,4.9,4,4.2,4.3,45,38,23,40,21,32
7/27/2022 21:02,2.6,3.6,3.6,3.9,4.6,4.5,45,38,23,40,22,32
7/27/2022 21:03,2.4,3.4,4,4.4,4.2,4.1,46,39,23,41,22,31
7/27/2022 21:04,3,4,5,4.4,4.6,4.9,46,39,23,42,23,31
7/27/2022 21:05,2.8,3.8,4,3.9,3.9,4,47,39,23,42,23,31
7/27/2022 21:06,2.6,3.6,4.5,4.4,4,4.1,47,39,23,43,23,31
7/27/2022 21:07,2.5,3.5,3.7,3.6,3.5,3.6,47,39,23,43,23,31
7/27/2022 21:08,2.2,3.2,3.9,4,4,4.1,47,39,23,43,23,31
7/27/2022 21:09,2,3,3.8,3,3.9,3.9,48,40,23,44,23,32
7/27/2022 21:10,2.7,3.7,4,3.8,4.3,3.7,48,40,23,44,23,38
7/27/2022 21:11,2.5,3.5,3.5,4.5,4.4,3.9,47,40,23,44,24,43
7/27/2022 21:12,2.1,3.1,3.3,3.1,3.5,3.5,47,40,24,44,24,46
7/27/2022 21:13,2.1,3.1,4.1,3.9,3.1,3.8,47,40,24,45,24,50
7/27/2022 21:14,2.9,3.9,4,4,4.8,4,46,40,24,45,25,52
7/27/2022 21:15,2.2,4.2,4.5,4.9,5.1,5.2,46,40,24,45,25,54
7/27/2022 21:16,2.8,3.8,4.7,3.9,4.1,3.9,43,36,24,41,21,55
7/27/2022 21:17,2.6,3.6,4.3,4.5,4.5,4.6,41,35,24,38,18,53
7/27/2022 21:18,2.9,3.9,4.8,4.6,4.5,4.3,39,34,24,36,17,46
7/27/2022 21:19,2.7,3.7,4.1,4.7,4.3,3.9,39,34,24,35,16,41
7/27/2022 21:20,2.5,3.5,3.6,3.8,4.3,4.1,38,33,24,34,15,39
7/27/2022 21:21,2,3,3.7,3,3.2,3.4,37,33,24,34,15,37
7/27/2022 21:22,2.9,3.9,4.5,4,4.5,4.6,38,35,24,34,15,36
7/27/2022 21:23,2.7,3.7,4.1,4.7,4.2,4.4,40,37,24,37,17,35
7/27/2022 21:24,2.3,3.3,3.4,3.3,3.5,3.3,42,37,24,38,19,34
7/27/2022 21:25,2.5,3.5,4.2,3.8,3.5,3.6,43,38,24,39,21,33
7/27/2022 21:26,2.7,3.7,4.6,4.2,4.3,3.7,44,38,24,40,21,32
7/27/2022 21:27,3,4,4.1,4,5,5,44,38,24,41,22,32
7/27/2022 21:28,3,4,4.8,4.3,4,4.7,45,38,24,41,22,31
7/27/2022 21:29,2,3,3.3,3.7,3.6,3.5,45,39,24,42,22,31
7/27/2022 21:30,2.5,3.5,3.9,3.9,4.3,4.2,46,38,24,42,22,31
7/27/2022 21:31,2,3,3.3,3.7,3.3,4,46,39,24,42,23,30
7/27/2022 21:32,2.5,3.5,4.1,3.6,3.6,3.8,46,39,24,43,23,31
7/27/2022 21:33,2.5,3.5,4.3,3.9,3.5,4.5,46,39,24,43,23,30
7/27/2022 21:34,2.5,3.5,3.9,3.5,4.1,3.8,47,39,24,43,23,30
7/27/2022 21:35,3,4,4,4.1,4.1,4.1,47,40,24,44,24,30
7/27/2022 21:36,2.7,3.7,4.3,4.5,4.1,4.6,47,40,24,44,24,30
7/27/2022 21:37,2.1,3.1,3.3,3.1,3.9,3.2,47,40,24,44,25,31
7/27/2022 21:38,2.2,3.2,4.1,4.1,3.5,3.4,48,40,24,44,25,31
7/27/2022 21:39,2.5,3.5,3.6,4.1,3.8,3.5,48,40,24,44,25,30
7/27/2022 21:40,3,4,4.2,4.1,4.3,4,48,40,24,45,25,30
7/27/2022 21:41,2.3,3.3,4.3,4.3,3.9,4.2,48,40,24,45,24,30
7/27/2022 21:42,2.3,3.3,4.1,3.6,4.1,4.3,45,36,24,42,21,31
7/27/2022 21:43,2.6,3.6,3.9,3.6,4.1,3.7,42,35,24,38,18,35
7/27/2022 21:44,2.8,3.8,4.2,3.9,4.3,3.9,40,34,24,36,17,41
7/27/2022 21:45,3,4,4.9,4.9,4.2,4.6,39,34,24,35,16,45
7/27/2022 21:46,2.9,3.9,4.1,4.6,4.8,4,39,33,24,34,15,47
7/27/2022 21:47,2.9,3.9,4.4,4.6,3.9,4.5,38,33,24,34,15,48
7/27/2022 21:48,2.3,3.3,3.9,4.3,4.2,3.6,39,34,24,34,15,49
7/27/2022 21:49,2.7,3.7,4,4.3,4.6,4.4,41,36,24,37,17,51
7/27/2022 21:50,2.5,3.5,4.3,3.9,3.9,3.5,42,37,24,38,19,52
7/27/2022 21:51,2.2,3.2,4.2,4.1,3.3,3.2,42,37,24,39,20,51
7/27/2022 21:52,2.1,3.1,3.3,3.5,3.5,3.1,42,38,24,40,20,45
7/27/2022 21:53,2,3,3.1,4,3.2,3.1,43,38,24,41,21,41
7/27/2022 21:54,2.9,3.9,4,4.1,4.4,4.4,43,38,24,41,22,37
7/27/2022 21:55,2.8,3.8,4.8,4,4.1,3.9,44,38,24,42,22,35
7/27/2022 21:56,3,4,5,4.9,4.3,5,44,38,24,42,22,33
7/27/2022 21:57,2.4,3.4,4.2,3.5,4.1,4.3,44,39,24,42,22,32
7/27/2022 21:58,2.4,3.4,3.6,4.4,3.6,4,45,39,24,42,23,32
7/27/2022 21:59,2.4,3.4,3.9,3.5,4.2,3.7,45,39,24,43,23,31
7/27/2022 22:00,2.2,3.2,3.5,4.1,4.1,4.1,45,39,24,43,23,31
7/27/2022 22:01,2.5,3.5,3.8,3.6,4.1,3.7,46,40,24,43,24,31
7/27/2022 22:02,3,4,4.8,4.2,4.8,4.7,46,40,24,43,24,31
7/27/2022 22:03,2.1,3.1,3.4,3.8,3.1,3.1,46,40,24,44,25,30
7/27/2022 22:04,2.6,4.6,5.6,4.9,4.7,4.7,47,41,24,44,25,31
7/27/2022 22:05,2.1,3.1,4.1,3.2,3.4,4,47,41,24,44,25,30
7/27/2022 22:06,2.5,4.5,4.6,4.7,4.7,5,47,41,24,44,25,30
7/27/2022 22:07,2.4,3.4,4,3.4,3.7,3.8,47,41,24,44,25,30
7/27/2022 22:08,3.8,4.8,5.4,5.5,4.9,5.5,48,41,24,45,25,30
7/27/2022 22:09,2.9,3.9,4.6,4,3.9,4.6,48,41,24,45,25,30
7/27/2022 22:10,2.3,3.3,3.4,3.9,4.1,3.9,44,36,24,40,21,31
7/27/2022 22:11,2.4,3.4,4.3,4,3.5,3.6,43,35,24,38,18,32
7/27/2022 22:12,2.5,3.5,3.6,3.7,4.5,3.7,42,34,24,36,17,33
7/27/2022 22:13,3,4,4.8,4,4.2,4.2,41,34,24,35,16,33
7/27/2022 22:14,3,4,4.3,4,4.6,4.4,40,33,24,34,15,33
7/27/2022 22:15,2,3,4,3.9,3.3,3.8,39,33,24,34,15,33
7/27/2022 22:16,2.5,3.5,3.6,4.3,4.5,4,40,35,23,35,15,33
7/27/2022 22:17,2.6,3.6,4.6,4.3,4.6,4.6,42,36,23,38,17,32
7/27/2022 22:18,2.2,3.2,3.7,3.3,3.5,4.2,43,37,23,39,19,31
7/27/2022 22:19,2.3,3.3,3.9,4.2,3.3,3.6,43,38,23,40,20,30
7/27/2022 22:20,2.6,3.6,4.6,4.6,4.4,4.5,44,38,23,41,21,30
7/27/2022 22:21,2.1,3.1,3.5,3.6,3.1,3.9,44,39,23,42,21,31
7/27/2022 22:22,2.7,3.7,4.1,4.1,3.7,4.6,44,38,23,42,22,37
7/27/2022 22:23,2,3,3.8,3.7,3.2,4,44,39,24,42,22,41
7/27/2022 22:24,2.4,3.4,3.7,3.5,3.9,4.1,43,40,24,43,22,45
7/27/2022 22:25,2.4,3.4,4.4,3.4,4.3,3.7,43,40,24,43,22,48
7/27/2022 22:26,2.4,3.4,3.5,3.9,3.6,4.4,44,40,24,43,23,50
7/27/2022 22:27,2.4,3.4,3.5,4.3,3.5,4.3,44,40,24,43,23,51
7/27/2022 22:28,2.1,3.1,3.9,3.6,4.1,4,44,40,24,43,24,53
7/27/2022 22:29,3,4,4.6,4.7,5,4.2,45,41,24,43,23,53
7/27/2022 22:30,3.2,4.2,5.1,4.7,4.6,4.9,45,41,24,43,24,48
7/27/2022 22:31,2.4,3.4,4.3,3.6,4.4,3.5,45,41,24,44,25,42
7/27/2022 22:32,2.8,3.8,4.8,4.4,3.9,4.5,46,41,24,44,25,38
7/27/2022 22:33,2.8,3.8,4,4.1,3.9,4.7,46,41,24,44,25,36
7/27/2022 22:34,2.7,3.7,3.7,4.5,4.4,3.7,46,41,24,44,25,34
7/27/2022 22:35,2.1,3.1,3.9,3.8,3.4,3.6,47,41,24,44,25,32
7/27/2022 22:36,2.3,3.3,3.6,3.7,3.7,3.3,47,42,24,44,25,32
7/27/2022 22:37,2.4,3.4,3.7,3.9,3.5,3.6,46,38,24,43,23,31
7/27/2022 22:38,2.4,3.4,4.2,3.7,4.4,3.4,43,36,24,39,19,32
7/27/2022 22:39,2.2,3.2,3.7,3.7,4.2,3.6,42,35,24,36,17,32
7/27/2022 22:40,2.3,3.3,3.6,3.7,3.9,4.2,41,34,24,35,16,32
7/27/2022 22:41,2.1,3.1,3.3,3.5,3.3,4.1,41,34,24,34,15,33
7/27/2022 22:42,2.8,3.8,4.2,4.3,4,4.6,40,33,24,34,15,33
7/27/2022 22:43,2,3,3.7,3.4,3.8,3.7,40,33,24,34,14,32
7/27/2022 22:44,2.5,3.5,4.5,4,4.2,4.1,43,36,24,36,16,32
7/27/2022 22:45,2.3,3.3,3.8,3.7,3.5,3.3,45,37,24,38,18,31
7/27/2022 22:46,2.5,3.5,4.4,3.5,4.1,4.1,46,38,24,40,20,30
7/27/2022 22:47,2.5,3.5,3.5,3.9,4.5,3.6,46,38,24,41,21,30
7/27/2022 22:48,2.2,3.2,3.4,4.1,3.5,3.3,46,39,24,42,21,30
7/27/2022 22:49,2.2,3.2,3.3,3.5,4.1,4.1,46,39,24,42,22,29
7/27/2022 22:50,2.4,3.4,3.7,3.4,4.4,3.7,46,39,24,43,23,29
7/27/2022 22:51,2.4,3.4,3.9,4.4,3.6,3.4,45,39,24,43,23,29
7/27/2022 22:52,2.8,3.8,4.5,4.6,4.1,4.1,45,40,24,44,23,29
7/27/2022 22:53,2.2,3.2,3.7,4,3.5,4.2,45,40,23,44,24,29
7/27/2022 22:54,2.7,4.7,4.9,5.1,5.7,5.3,45,40,24,44,24,32
7/27/2022 22:55,2.3,3.3,3.4,3.6,4.2,3.8,44,40,24,44,24,37
7/27/2022 22:56,2.5,3.5,3.7,3.8,4.5,4.4,44,40,24,44,24,42
7/27/2022 22:57,2.5,3.5,4.5,3.5,4.3,4,44,40,24,44,25,44
7/27/2022 22:58,2.2,3.2,4.1,4,3.9,3.3,44,41,24,44,25,47
7/27/2022 22:59,3,4,4,4.1,4.1,4.2,44,41,24,44,25,49
7/27/2022 23:00,2.8,3.8,3.9,4.8,3.8,3.9,44,41,24,44,25,51
7/27/2022 23:01,2.9,3.9,3.9,4.8,4.7,4,44,41,24,44,25,52
7/27/2022 23:02,3.3,3.3,3.8,3.7,4.3,4.2,45,41,24,44,26,49
7/27/2022 23:03,2.1,3.1,3.9,4.1,3.1,3.2,43,37,24,41,22,43
7/27/2022 23:04,2.2,3.2,3.6,3.3,4.2,3.3,41,35,24,37,19,38
7/27/2022 23:05,2.2,4.2,4.8,4.9,5,4.2,40,35,24,35,17,36
7/27/2022 23:06,2.9,3.9,4.9,4.5,4,4.2,39,34,24,34,16,34
7/27/2022 23:07,2.5,3.5,3.5,3.8,4.2,4.4,39,34,24,33,15,33
7/27/2022 23:08,2.8,3.8,4.7,4.2,4.3,4.1,39,34,24,33,14,33
7/27/2022 23:09,2.1,3.1,3.6,3.4,3.3,3.6,40,35,24,34,14,33
7/27/2022 23:10,2.7,3.7,4.2,4.3,4.7,4.2,42,37,24,36,17,32
7/27/2022 23:11,2.8,3.8,4.1,4.1,4.1,4.1,44,38,24,38,19,31
7/27/2022 23:12,2.1,3.1,3.3,3.5,3.7,4,45,38,24,39,20,30
7/27/2022 23:13,2.6,3.6,3.8,4.2,4.5,4.3,46,39,24,41,21,30
7/27/2022 23:14,3,4,4.5,4.4,4,5,46,39,24,41,22,30
7/27/2022 23:15,2.8,3.8,4.5,3.8,4.1,4.6,47,39,24,42,22,30
7/27/2022 23:16,2.7,3.7,4.2,4.1,4.1,4.4,47,39,24,42,23,29
7/27/2022 23:17,2.1,3.1,3.1,4,3.7,3.2,47,40,24,43,23,29
7/27/2022 23:18,2.8,3.8,4.4,4.3,4.4,4.6,48,40,24,43,24,29
7/27/2022 23:19,2.3,3.3,3.3,3.6,3.4,3.7,47,40,24,44,24,29
7/27/2022 23:20,2,3,3.6,3.1,3,3.2,47,40,24,44,24,29
7/27/2022 23:21,3,5,5.2,5.7,5.3,5.7,47,40,24,44,24,29
7/27/2022 23:22,2.9,3.9,4.3,3.9,4.1,4.3,47,40,24,44,24,29
7/27/2022 23:23,3.3,3.3,3.3,4,3.4,3.7,46,40,23,45,24,29
7/27/2022 23:24,2.6,3.6,4.3,4,4.3,4,46,41,24,45,24,29
7/27/2022 23:25,2.9,3.9,4.8,3.9,3.9,4.8,46,41,24,45,25,29
7/27/2022 23:26,2.6,3.6,3.8,3.9,4.5,4,45,41,23,45,25,29
7/27/2022 23:27,2.6,3.6,4.2,4.1,4.1,4.1,45,41,23,45,25,29
7/27/2022 23:28,2.9,3.9,4.6,4.3,4,3.9,45,42,23,45,26,30
7/27/2022 23:29,2.8,3.8,4.7,4,4.3,4.7,43,39,24,43,24,35
7/27/2022 23:30,2.7,3.7,4.7,4.5,4.2,3.7,40,36,24,39,20,40
7/27/2022 23:31,2.5,3.5,3.9,4.4,3.6,4.4,39,35,24,36,17,43
7/27/2022 23:32,2.4,3.4,3.5,3.8,4.1,3.6,38,35,24,35,16,44
7/27/2022 23:33,2.6,4.6,5.3,5.4,4.6,5.2,38,34,24,34,15,45
7/27/2022 23:34,2.1,3.1,3.8,3.3,4,3.9,38,34,24,33,14,45
7/27/2022 23:35,2.6,3.6,3.7,3.9,4.1,4.5,38,34,24,33,14,45
7/27/2022 23:36,2.7,3.7,3.7,4.4,4.5,3.9,40,37,24,35,16,46
7/27/2022 23:37,2.4,3.4,4.1,3.9,4.4,3.6,42,38,24,37,18,44
7/27/2022 23:38,2,3,3.3,3.1,3.1,3.4,43,38,24,39,20,39
7/27/2022 23:39,2.3,3.3,3.5,3.9,4.2,3.3,44,39,24,40,21,37
7/27/2022 23:40,2.5,3.5,4.1,3.7,4.3,4.5,45,39,24,41,22,34
7/27/2022 23:41,3,4,4.2,4.5,5,4.7,46,39,24,41,23,33
7/27/2022 23:42,2.4,3.4,4,3.9,4.2,3.6,46,40,24,42,23,32
7/27/2022 23:43,2.4,3.4,3.6,3.7,3.6,4.3,46,40,24,42,23,31
7/27/2022 23:44,2.7,3.7,4.6,4.1,3.9,4.1,47,40,24,43,23,31
7/27/2022 23:45,2.7,3.7,4.3,4,4.5,3.9,47,40,24,43,24,30
7/27/2022 23:46,2.9,3.9,4,4.1,4.4,4.6,47,40,24,43,23,30
7/27/2022 23:47,2.1,3.1,4,3.9,4.1,3.7,47,40,24,44,23,29
7/27/2022 23:48,2,3,3.6,4,3.3,3,47,40,24,44,23,29
7/27/2022 23:49,2.4,3.4,4.2,3.8,3.9,3.5,48,41,24,44,24,29
7/27/2022 23:50,2.6,3.6,3.6,4,4.6,4.5,48,41,24,44,24,29
7/27/2022 23:51,3.4,4.4,4.8,4.5,4.7,4.6,48,41,24,45,24,29
7/27/2022 23:52,2.8,3.8,4.3,3.9,4.2,4.5,46,38,24,43,23,29
7/27/2022 23:53,2.6,3.6,4.5,4.3,4.3,4.4,43,36,24,39,19,30
7/27/2022 23:54,2.1,3.1,3.5,4,3.7,3.7,41,35,24,37,17,31
7/27/2022 23:55,2.6,3.6,4,3.9,4.2,4.3,40,34,24,35,16,32
7/27/2022 23:56,3,4,4.6,4.7,4.3,4.2,39,34,24,34,15,32
7/27/2022 23:57,2.2,3.2,3.2,3.4,4.1,3.9,38,33,23,34,15,32
7/27/2022 23:58,2.2,3.2,4.1,4,3.6,3.6,38,33,23,34,15,32
7/27/2022 23:59,2.7,3.7,4.3,4.3,4.2,4,40,36,24,36,16,32
7/28/2022 0:00,2.1,3.1,3.4,3.5,3.3,3.4,41,37,23,38,18,31
7/28/2022 0:01,2.5,3.5,3.9,4.4,3.7,4.4,42,38,23,39,20,30
7/28/2022 0:02,2.4,3.4,4,3.5,4,3.5,42,38,23,40,21,30
7/28/2022 0:03,2.8,3.8,4.2,4.6,3.8,4,43,39,23,41,21,30
7/28/2022 0:04,3,4,4.4,5,4,4.4,44,39,24,41,22,29
7/28/2022 0:05,2.2,3.2,3.2,3.7,3.6,3.5,44,39,24,41,22,32
7/28/2022 0:06,3,4,4.4,4.1,4.1,4.5,45,39,23,42,23,38
7/28/2022 0:07,2.4,3.4,3.4,4,4.1,4.1,45,40,23,42,23,42
7/28/2022 0:08,3,5,5.3,5.4,5.7,5.5,45,40,24,42,23,45
7/28/2022 0:09,2,3,3.6,3.8,4,3.5,46,40,24,43,23,48
7/28/2022 0:10,2.8,4.8,5.7,5.2,5.1,4.9,46,40,24,43,23,49
7/28/2022 0:11,2,3,3.4,3.8,3.4,3.9,46,40,24,43,23,51
7/28/2022 0:12,2.4,3.4,4.4,4.3,4,4,47,41,24,44,23,52
7/28/2022 0:13,2.3,3.3,4,3.5,3.4,3.3,47,41,24,44,23,51
7/28/2022 0:14,2.8,3.8,4.6,4.5,4.8,4,47,41,24,44,23,45
7/28/2022 0:15,2.9,3.9,4.6,4.4,4.7,3.9,47,41,24,44,24,40
7/28/2022 0:16,2.6,3.6,3.9,4.5,4,3.7,47,41,24,44,24,37
7/28/2022 0:17,2.2,3.2,4,3.6,3.5,4,48,41,24,45,24,34
7/28/2022 0:18,2.4,3.4,3.6,3.8,4.3,4,45,37,24,41,21,32
7/28/2022 0:19,2.4,3.4,3.7,4.3,4.1,3.5,43,35,24,38,19,32
7/28/2022 0:20,2.9,3.9,4.4,4.8,4.5,4.8,41,35,24,37,17,32
7/28/2022 0:21,2.9,3.9,4.8,4.3,4.5,4.8,40,34,24,36,16,32
7/28/2022 0:22,2.7,3.7,4.3,4.1,4,4.3,40,34,24,35,16,32
7/28/2022 0:23,2.7,3.7,4,3.9,4.5,4,39,33,24,35,15,32
7/28/2022 0:24,2.9,3.9,4.9,4.1,4,4.5,39,34,24,35,15,32
7/28/2022 0:25,2.6,3.6,4.3,4.4,3.7,4.4,41,37,24,37,17,31
7/28/2022 0:26,2.8,3.8,4.4,4,4.2,4.5,42,38,24,39,18,30
7/28/2022 0:27,2.8,3.8,4.8,4.7,3.9,4.8,43,38,24,40,20,30
7/28/2022 0:28,2.4,3.4,4.2,3.8,3.4,3.6,43,39,23,41,21,30
7/28/2022 0:29,2.4,3.4,3.8,3.4,3.6,3.7,43,39,24,41,21,29
7/28/2022 0:30,2.6,3.6,4.6,3.8,4.1,3.9,43,39,24,42,22,29
7/28/2022 0:31,2.5,3.5,3.5,4.1,4.2,4.3,43,39,24,42,22,29
7/28/2022 0:32,2,3,3.1,3.3,3.9,3.7,43,40,23,42,23,29
7/28/2022 0:33,2.1,3.1,3.9,3.6,4.1,3.7,44,40,23,42,23,29
7/28/2022 0:34,2.8,3.8,3.8,3.8,4.8,4.1,44,40,23,43,24,29
7/28/2022 0:35,2.9,3.9,4.7,4.4,4.6,4.8,45,40,24,43,24,29
7/28/2022 0:36,4,5,5.9,5.7,5.4,5.1,45,40,23,43,24,29
7/28/2022 0:37,2.1,3.1,3.1,3.2,3.6,4.1,45,40,23,43,24,29
7/28/2022 0:38,3,4,4.2,4.3,4.2,5,46,41,23,43,23,33
7/28/2022 0:39,2.7,3.7,4.2,3.9,4.1,3.9,46,41,23,44,23,39
7/28/2022 0:40,2.1,3.1,3.5,3.6,3.2,3.9,46,41,24,44,23,43
7/28/2022 0:41,2.4,3.4,4.1,3.9,3.6,4.1,47,41,24,44,23,45
7/28/2022 0:42,2.8,3.8,3.9,4,4.6,4.1,46,39,24,43,23,47
7/28/2022 0:43,2,3,3.1,4,3.3,3.9,43,36,24,39,19,47
7/28/2022 0:44,2.6,3.6,4.6,3.7,3.7,4.4,42,35,24,37,17,46
7/28/2022 0:45,2.2,3.2,3.7,3.9,3.2,3.7,41,34,24,35,16,45
7/28/2022 0:46,2.6,3.6,4.3,4.1,4.5,4.6,40,34,24,34,15,40
7/28/2022 0:47,2.2,3.2,3.5,3.2,3.6,4.1,40,33,24,34,15,36
7/28/2022 0:48,2.2,3.2,3.3,3.7,4.1,3.2,40,33,24,33,14,34
7/28/2022 0:49,2.2,3.2,4.1,3.7,4.1,4.1,42,35,24,35,15,33
7/28/2022 0:50,2.7,3.7,4.2,4.5,3.8,4.4,44,37,24,38,17,31
7/28/2022 0:51,2.7,3.7,4.1,4.5,3.7,4.7,46,38,24,39,19,31
7/28/2022 0:52,2.1,3.1,3.9,3.9,3.2,3.1,46,38,24,41,20,30
7/28/2022 0:53,2.4,3.4,3.4,3.4,4.2,4.1,46,39,24,42,22,30
7/28/2022 0:54,2.8,3.8,4.4,4.5,4.5,4.4,46,39,24,42,22,29
7/28/2022 0:55,2.5,3.5,3.9,4.1,4.5,4,46,39,24,43,23,29
7/28/2022 0:56,2.7,3.7,4.6,4.4,3.9,4.7,46,40,24,43,23,29
7/28/2022 0:57,2.4,3.4,4.3,3.4,4.1,4.1,45,40,24,43,23,29
7/28/2022 0:58,2.6,3.6,3.6,4.6,3.6,3.6,45,40,24,44,24,29
7/28/2022 0:59,2,3,3.6,3.8,3.9,3.5,45,41,24,44,24,29
7/28/2022 1:00,2.1,3.1,3.2,3.3,3.2,3.1,45,41,24,44,24,29
7/28/2022 1:01,2.5,3.5,3.5,3.7,3.9,4.2,44,41,24,44,24,29
7/28/2022 1:02,2.8,3.8,3.9,4.6,4,4.6,44,41,24,44,24,29
7/28/2022 1:03,3,4,4.7,4.3,5,4.3,44,41,24,44,23,29
7/28/2022 1:04,3,5,5.8,6,5.3,5.9,44,41,24,44,23,29
7/28/2022 1:05,2.9,3.9,4.5,4.8,4.5,4.2,44,41,24,44,23,29
7/28/2022 1:06,3,4,4.5,4.5,4.6,4.5,41,36,24,40,20,30
7/28/2022 1:07,2.1,3.1,3.5,3.1,3.8,3.8,39,35,24,37,17,31
7/28/2022 1:08,2.9,3.9,4.1,4.2,4.8,4.6,39,34,23,35,16,32
7/28/2022 1:09,2.4,3.4,3.7,3.6,3.8,3.9,39,34,23,34,15,32
7/28/2022 1:10,2.2,3.2,4.2,3.4,3.4,3.2,39,33,23,34,14,32
7/28/2022 1:11,2.5,3.5,4,4,4.1,4.5,38,33,23,33,14,32
7/28/2022 1:12,2.7,3.7,4.5,4,4.4,3.9,40,35,23,34,15,32
7/28/2022 1:13,2.3,3.3,4.2,4,3.6,3.6,42,37,23,36,17,32
7/28/2022 1:14,2.1,3.1,3.3,3.4,3.6,3.8,44,38,23,38,18,31
7/28/2022 1:15,2.1,3.1,4.1,3.5,4,3.5,45,38,23,39,19,30
7/28/2022 1:16,2.6,3.6,4.1,4.5,4.4,4.5,45,39,23,40,20,30
7/28/2022 1:17,2.5,3.5,3.7,4.4,4.4,3.8,46,39,23,41,21,32
7/28/2022 1:18,2.7,3.7,3.9,3.9,4.5,3.8,46,39,23,42,21,38
7/28/2022 1:19,2.8,3.8,4.3,4.3,4.6,4,46,40,23,42,22,42
7/28/2022 1:20,2.5,3.5,4.2,3.8,4.2,3.8,47,40,24,43,22,45
7/28/2022 1:21,2.8,3.8,4.6,4.1,4.1,4.7,47,40,24,43,22,47
7/28/2022 1:22,2.8,3.8,4.2,4.6,3.9,4.5,47,40,24,43,22,49
7/28/2022 1:23,3,4,4.2,4.5,4.7,4.3,48,41,24,44,22,50
7/28/2022 1:24,2.1,3.1,3.4,4.1,4.1,3.4,48,41,24,44,22,51
7/28/2022 1:25,2.3,3.3,3.9,3.4,3.7,4.2,47,41,24,44,22,49
7/28/2022 1:26,2.3,3.3,4.2,4.3,4,4,47,41,24,44,22,43
7/28/2022 1:27,3,4,4.2,4.7,5,4.6,47,41,24,45,22,39
7/28/2022 1:28,2.9,3.9,4.7,4.2,4.3,4.3,46,42,24,45,23,36
7/28/2022 1:29,2.2,3.2,4.2,3.2,4,3.5,46,42,24,45,23,34
7/28/2022 1:30,2.9,3.9,4.6,4.7,4.8,3.9,44,38,24,43,22,33
7/28/2022 1:31,2.6,3.6,4.2,3.8,4.4,4.1,41,36,24,39,19,33
7/28/2022 1:32,2.9,3.9,4.6,4.6,4,4.9,40,35,24,37,17,33
7/28/2022 1:33,2.5,3.5,4.3,4.2,3.6,4.1,39,34,24,35,16,33
7/28/2022 1:34,2.8,3.8,4.5,4.2,4.2,4.5,38,34,24,35,15,33
7/28/2022 1:35,2.2,3.2,3.2,3.4,4,3.6,38,33,24,34,14,33
7/28/2022 1:36,2.8,3.8,4,4,4.7,4.7,37,33,24,33,14,33
7/28/2022 1:37,2.3,3.3,3.9,3.3,3.5,4,39,36,24,35,15,32
7/28/2022 1:38,2.5,3.5,3.8,3.6,3.6,4.5,41,38,24,37,17,31
7/28/2022 1:39,3,4,4.2,5,4.4,5,42,38,24,39,19,31
7/28/2022 1:40,2.1,3.1,3.8,3.9,4.1,3.4,43,39,24,40,20,30
7/28/2022 1:41,2.8,3.8,4.1,4.4,4.8,4.4,44,39,24,41,21,30
7/28/2022 1:42,2.5,3.5,3.7,3.7,4.4,4.1,45,39,24,41,21,30
